Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,Australia,New South Wales,AU-NSW,200.63,249.78,73.36,73.36,opennem.org.au,false,""
2025-01-01T01:00:00.000000,Australia,New South Wales,AU-NSW,169.86,217.67,77.45,77.45,opennem.org.au,false,""
2025-01-01T02:00:00.000000,Australia,New South Wales,AU-NSW,168.55,215.67,77.63,77.63,opennem.org.au,false,""
2025-01-01T03:00:00.000000,Australia,New South Wales,AU-NSW,180.15,227.39,76.1,76.1,opennem.org.au,false,""
2025-01-01T04:00:00.000000,Australia,New South Wales,AU-NSW,226.19,274.5,70.04,70.04,opennem.org.au,false,""
2025-01-01T05:00:00.000000,Australia,New South Wales,AU-NSW,303.37,353.2,59.88,59.88,opennem.org.au,false,""
2025-01-01T06:00:00.000000,Australia,New South Wales,AU-NSW,373.5,424.6,50.66,50.66,opennem.org.au,false,""
2025-01-01T07:00:00.000000,Australia,New South Wales,AU-NSW,416.8,468.31,44.96,44.96,opennem.org.au,false,""
2025-01-01T08:00:00.000000,Australia,New South Wales,AU-NSW,509.86,561.51,32.63,32.63,opennem.org.au,false,""
2025-01-01T09:00:00.000000,Australia,New South Wales,AU-NSW,577.43,628.48,23.72,23.72,opennem.org.au,false,""
2025-01-01T10:00:00.000000,Australia,New South Wales,AU-NSW,587.76,638.68,22.4,22.4,opennem.org.au,false,""
2025-01-01T11:00:00.000000,Australia,New South Wales,AU-NSW,593.97,644.91,21.59,21.59,opennem.org.au,false,""
2025-01-01T12:00:00.000000,Australia,New South Wales,AU-NSW,585.19,635.67,22.74,22.74,opennem.org.au,false,""
2025-01-01T13:00:00.000000,Australia,New South Wales,AU-NSW,609.68,661.44,19.5,19.5,opennem.org.au,false,""
2025-01-01T14:00:00.000000,Australia,New South Wales,AU-NSW,610.31,662.14,19.4,19.4,opennem.org.au,false,""
2025-01-01T15:00:00.000000,Australia,New South Wales,AU-NSW,599.83,651.0,20.77,20.77,opennem.org.au,false,""
2025-01-01T16:00:00.000000,Australia,New South Wales,AU-NSW,587.95,638.36,22.33,22.33,opennem.org.au,false,""
2025-01-01T17:00:00.000000,Australia,New South Wales,AU-NSW,590.82,641.47,21.93,21.93,opennem.org.au,false,""
2025-01-01T18:00:00.000000,Australia,New South Wales,AU-NSW,595.22,646.16,21.34,21.34,opennem.org.au,false,""
2025-01-01T19:00:00.000000,Australia,New South Wales,AU-NSW,583.52,634.5,22.9,22.9,opennem.org.au,false,""
2025-01-01T20:00:00.000000,Australia,New South Wales,AU-NSW,414.15,462.29,45.22,45.22,opennem.org.au,false,""
2025-01-01T21:00:00.000000,Australia,New South Wales,AU-NSW,339.15,386.87,55.14,55.14,opennem.org.au,false,""
2025-01-01T22:00:00.000000,Australia,New South Wales,AU-NSW,330.24,378.43,56.32,56.32,opennem.org.au,false,""
2025-01-01T23:00:00.000000,Australia,New South Wales,AU-NSW,300.7,349.05,60.23,60.23,opennem.org.au,false,""
2025-01-02T00:00:00.000000,Australia,New South Wales,AU-NSW,286.68,335.35,62.06,62.06,opennem.org.au,false,""
2025-01-02T01:00:00.000000,Australia,New South Wales,AU-NSW,291.63,340.4,61.37,61.37,opennem.org.au,false,""
2025-01-02T02:00:00.000000,Australia,New South Wales,AU-NSW,290.87,339.98,61.49,61.49,opennem.org.au,false,""
2025-01-02T03:00:00.000000,Australia,New South Wales,AU-NSW,272.11,320.6,63.99,63.99,opennem.org.au,false,""
2025-01-02T04:00:00.000000,Australia,New South Wales,AU-NSW,275.14,322.42,63.6,63.6,opennem.org.au,false,""
2025-01-02T05:00:00.000000,Australia,New South Wales,AU-NSW,296.25,343.24,60.76,60.76,opennem.org.au,false,""
2025-01-02T06:00:00.000000,Australia,New South Wales,AU-NSW,353.12,400.8,53.24,53.24,opennem.org.au,false,""
2025-01-02T07:00:00.000000,Australia,New South Wales,AU-NSW,408.17,456.37,46.01,46.01,opennem.org.au,false,""
2025-01-02T08:00:00.000000,Australia,New South Wales,AU-NSW,475.45,523.47,37.18,37.18,opennem.org.au,false,""
2025-01-02T09:00:00.000000,Australia,New South Wales,AU-NSW,553.22,601.65,26.95,26.95,opennem.org.au,false,""
2025-01-02T10:00:00.000000,Australia,New South Wales,AU-NSW,559.46,607.92,26.13,26.13,opennem.org.au,false,""
2025-01-02T11:00:00.000000,Australia,New South Wales,AU-NSW,550.39,598.35,27.31,27.31,opennem.org.au,false,""
2025-01-02T12:00:00.000000,Australia,New South Wales,AU-NSW,554.96,603.25,26.69,26.69,opennem.org.au,false,""
2025-01-02T13:00:00.000000,Australia,New South Wales,AU-NSW,563.61,612.46,25.55,25.55,opennem.org.au,false,""
2025-01-02T14:00:00.000000,Australia,New South Wales,AU-NSW,560.81,609.54,25.9,25.9,opennem.org.au,false,""
2025-01-02T15:00:00.000000,Australia,New South Wales,AU-NSW,562.11,610.96,25.74,25.74,opennem.org.au,false,""
2025-01-02T16:00:00.000000,Australia,New South Wales,AU-NSW,565.69,614.82,25.26,25.26,opennem.org.au,false,""
2025-01-02T17:00:00.000000,Australia,New South Wales,AU-NSW,565.96,615.17,25.19,25.19,opennem.org.au,false,""
2025-01-02T18:00:00.000000,Australia,New South Wales,AU-NSW,586.0,636.5,22.56,22.56,opennem.org.au,false,""
2025-01-02T19:00:00.000000,Australia,New South Wales,AU-NSW,594.49,646.2,21.45,21.45,opennem.org.au,false,""
2025-01-02T20:00:00.000000,Australia,New South Wales,AU-NSW,418.18,467.36,44.62,44.62,opennem.org.au,false,""
2025-01-02T21:00:00.000000,Australia,New South Wales,AU-NSW,309.07,357.9,59.05,59.05,opennem.org.au,false,""
2025-01-02T22:00:00.000000,Australia,New South Wales,AU-NSW,272.42,321.35,63.92,63.92,opennem.org.au,false,""
2025-01-02T23:00:00.000000,Australia,New South Wales,AU-NSW,262.09,311.84,65.19,65.19,opennem.org.au,false,""
2025-01-03T00:00:00.000000,Australia,New South Wales,AU-NSW,265.17,316.61,64.17,64.17,opennem.org.au,false,""
2025-01-03T01:00:00.000000,Australia,New South Wales,AU-NSW,251.55,301.99,66.66,66.66,opennem.org.au,false,""
2025-01-03T02:00:00.000000,Australia,New South Wales,AU-NSW,236.23,286.41,68.7,68.7,opennem.org.au,false,""
2025-01-03T03:00:00.000000,Australia,New South Wales,AU-NSW,239.68,290.02,68.23,68.23,opennem.org.au,false,""
2025-01-03T04:00:00.000000,Australia,New South Wales,AU-NSW,272.46,323.25,63.93,63.93,opennem.org.au,false,""
2025-01-03T05:00:00.000000,Australia,New South Wales,AU-NSW,309.72,360.93,59.0,59.0,opennem.org.au,false,""
2025-01-03T06:00:00.000000,Australia,New South Wales,AU-NSW,347.93,399.32,53.94,53.94,opennem.org.au,false,""
2025-01-03T07:00:00.000000,Australia,New South Wales,AU-NSW,430.47,483.14,43.04,43.04,opennem.org.au,false,""
2025-01-03T08:00:00.000000,Australia,New South Wales,AU-NSW,556.95,611.59,26.27,26.27,opennem.org.au,false,""
2025-01-03T09:00:00.000000,Australia,New South Wales,AU-NSW,631.27,686.01,16.32,16.32,opennem.org.au,false,""
2025-01-03T10:00:00.000000,Australia,New South Wales,AU-NSW,598.32,650.54,20.82,20.82,opennem.org.au,false,""
2025-01-03T11:00:00.000000,Australia,New South Wales,AU-NSW,611.01,663.71,19.14,19.14,opennem.org.au,false,""
2025-01-03T12:00:00.000000,Australia,New South Wales,AU-NSW,616.11,668.8,18.6,18.6,opennem.org.au,false,""
2025-01-03T13:00:00.000000,Australia,New South Wales,AU-NSW,621.58,674.6,17.9,17.9,opennem.org.au,false,""
2025-01-03T14:00:00.000000,Australia,New South Wales,AU-NSW,631.83,685.6,16.55,16.55,opennem.org.au,false,""
2025-01-03T15:00:00.000000,Australia,New South Wales,AU-NSW,653.68,708.55,13.65,13.65,opennem.org.au,false,""
2025-01-03T16:00:00.000000,Australia,New South Wales,AU-NSW,661.14,716.58,12.65,12.65,opennem.org.au,false,""
2025-01-03T17:00:00.000000,Australia,New South Wales,AU-NSW,671.98,728.11,11.21,11.21,opennem.org.au,false,""
2025-01-03T18:00:00.000000,Australia,New South Wales,AU-NSW,675.95,732.46,10.67,10.67,opennem.org.au,false,""
2025-01-03T19:00:00.000000,Australia,New South Wales,AU-NSW,649.35,705.11,14.17,14.17,opennem.org.au,false,""
2025-01-03T20:00:00.000000,Australia,New South Wales,AU-NSW,437.1,489.14,42.13,42.13,opennem.org.au,false,""
2025-01-03T21:00:00.000000,Australia,New South Wales,AU-NSW,288.05,338.16,61.8,61.8,opennem.org.au,false,""
2025-01-03T22:00:00.000000,Australia,New South Wales,AU-NSW,231.32,280.24,69.3,69.3,opennem.org.au,false,""
2025-01-03T23:00:00.000000,Australia,New South Wales,AU-NSW,195.84,243.68,74.0,74.0,opennem.org.au,false,""
2025-01-04T00:00:00.000000,Australia,New South Wales,AU-NSW,183.63,231.2,75.62,75.62,opennem.org.au,false,""
2025-01-04T01:00:00.000000,Australia,New South Wales,AU-NSW,174.35,221.82,76.85,76.85,opennem.org.au,false,""
2025-01-04T02:00:00.000000,Australia,New South Wales,AU-NSW,167.36,214.78,77.79,77.79,opennem.org.au,false,""
2025-01-04T03:00:00.000000,Australia,New South Wales,AU-NSW,181.83,229.56,75.89,75.89,opennem.org.au,false,""
2025-01-04T04:00:00.000000,Australia,New South Wales,AU-NSW,221.71,270.23,70.62,70.62,opennem.org.au,false,""
2025-01-04T05:00:00.000000,Australia,New South Wales,AU-NSW,301.55,351.96,60.01,60.01,opennem.org.au,false,""
2025-01-04T06:00:00.000000,Australia,New South Wales,AU-NSW,410.31,463.15,45.62,45.62,opennem.org.au,false,""
2025-01-04T07:00:00.000000,Australia,New South Wales,AU-NSW,474.24,526.86,37.14,37.14,opennem.org.au,false,""
2025-01-04T08:00:00.000000,Australia,New South Wales,AU-NSW,559.98,613.24,25.75,25.75,opennem.org.au,false,""
2025-01-04T09:00:00.000000,Australia,New South Wales,AU-NSW,615.04,668.89,18.41,18.41,opennem.org.au,false,""
2025-01-04T10:00:00.000000,Australia,New South Wales,AU-NSW,620.02,673.78,17.76,17.76,opennem.org.au,false,""
2025-01-04T11:00:00.000000,Australia,New South Wales,AU-NSW,628.87,682.78,16.67,16.67,opennem.org.au,false,""
2025-01-04T12:00:00.000000,Australia,New South Wales,AU-NSW,634.99,688.8,16.08,16.08,opennem.org.au,false,""
2025-01-04T13:00:00.000000,Australia,New South Wales,AU-NSW,627.04,680.01,17.19,17.19,opennem.org.au,false,""
2025-01-04T14:00:00.000000,Australia,New South Wales,AU-NSW,626.33,679.32,17.27,17.27,opennem.org.au,false,""
2025-01-04T15:00:00.000000,Australia,New South Wales,AU-NSW,657.71,712.81,13.12,13.12,opennem.org.au,false,""
2025-01-04T16:00:00.000000,Australia,New South Wales,AU-NSW,686.77,743.86,9.27,9.27,opennem.org.au,false,""
2025-01-04T17:00:00.000000,Australia,New South Wales,AU-NSW,705.37,763.72,6.81,6.81,opennem.org.au,false,""
2025-01-04T18:00:00.000000,Australia,New South Wales,AU-NSW,698.01,755.89,7.78,7.78,opennem.org.au,false,""
2025-01-04T19:00:00.000000,Australia,New South Wales,AU-NSW,674.87,732.1,10.82,10.82,opennem.org.au,false,""
