Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01T00:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,299.71,356.58,49.9,37.44,ercot.com,false,""
2023-01-01T01:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,225.67,270.35,62.81,50.39,ercot.com,false,""
2023-01-01T02:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,212.6,254.2,65.75,53.1,ercot.com,false,""
2023-01-01T03:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,203.14,241.58,68.52,55.66,ercot.com,false,""
2023-01-01T04:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,189.36,225.04,71.3,58.05,ercot.com,false,""
2023-01-01T05:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,180.42,215.59,72.22,58.59,ercot.com,false,""
2023-01-01T06:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,168.64,202.63,73.77,59.72,ercot.com,false,""
2023-01-01T07:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,164.07,197.44,74.49,60.2,ercot.com,false,""
2023-01-01T08:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,165.64,199.19,74.27,59.73,ercot.com,false,""
2023-01-01T09:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,167.8,201.69,73.9,59.2,ercot.com,false,""
2023-01-01T10:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,168.86,203.04,73.64,58.86,ercot.com,false,""
2023-01-01T11:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,173.58,208.97,72.52,57.78,ercot.com,false,""
2023-01-01T12:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,188.67,227.05,69.51,55.08,ercot.com,false,""
2023-01-01T13:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,217.95,261.24,64.33,50.11,ercot.com,false,""
2023-01-01T14:00:00.000000,USA,Electric Reliability Council of Texas,US-TEX-ERCO,231.47,276.37,62.67,48.67,ercot.com,false,""
