Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01T00:00:00.000000,USA,CAISO,US-CAL-CISO,208.63,282.91,51.06,40.4,caiso.com,false,""
2021-01-01T01:00:00.000000,USA,CAISO,US-CAL-CISO,247.67,328.95,42.42,32.19,caiso.com,false,""
2021-01-01T02:00:00.000000,USA,CAISO,US-CAL-CISO,249.24,330.42,42.35,31.96,caiso.com,false,""
2021-01-01T03:00:00.000000,USA,CAISO,US-CAL-CISO,257.97,340.79,40.73,29.9,caiso.com,false,""
2021-01-01T04:00:00.000000,USA,CAISO,US-CAL-CISO,262.11,345.08,40.42,29.38,caiso.com,false,""
2021-01-01T05:00:00.000000,USA,CAISO,US-CAL-CISO,264.32,347.54,40.21,28.73,caiso.com,false,""
2021-01-01T06:00:00.000000,USA,CAISO,US-CAL-CISO,262.74,345.24,40.99,28.94,caiso.com,false,""
2021-01-01T07:00:00.000000,USA,CAISO,US-CAL-CISO,256.51,337.4,42.67,30.01,caiso.com,false,""
2021-01-01T08:00:00.000000,USA,CAISO,US-CAL-CISO,256.55,337.15,42.92,29.97,caiso.com,false,""
2021-01-01T09:00:00.000000,USA,CAISO,US-CAL-CISO,248.21,327.66,44.47,31.16,caiso.com,false,""
2021-01-01T10:00:00.000000,USA,CAISO,US-CAL-CISO,242.68,321.19,45.68,32.07,caiso.com,false,""
2021-01-01T11:00:00.000000,USA,CAISO,US-CAL-CISO,244.31,323.18,45.5,31.66,caiso.com,false,""
2021-01-01T12:00:00.000000,USA,CAISO,US-CAL-CISO,244.01,323.23,45.27,31.71,caiso.com,false,""
2021-01-01T13:00:00.000000,USA,CAISO,US-CAL-CISO,246.83,326.34,44.91,31.6,caiso.com,false,""
2021-01-01T14:00:00.000000,USA,CAISO,US-CAL-CISO,250.59,330.81,44.16,31.08,caiso.com,false,""
2021-01-01T15:00:00.000000,USA,CAISO,US-CAL-CISO,230.77,307.5,48.3,35.83,caiso.com,false,""
2021-01-01T16:00:00.000000,USA,CAISO,US-CAL-CISO,165.78,229.78,62.96,52.19,caiso.com,false,""
2021-01-01T17:00:00.000000,USA,CAISO,US-CAL-CISO,130.89,187.98,70.75,61.12,caiso.com,false,""
2021-01-01T18:00:00.000000,USA,CAISO,US-CAL-CISO,115.47,169.25,74.59,64.59,caiso.com,false,""
2021-01-01T19:00:00.000000,USA,CAISO,US-CAL-CISO,113.06,166.65,75.14,65.11,caiso.com,false,""
2021-01-01T20:00:00.000000,USA,CAISO,US-CAL-CISO,115.27,169.37,74.67,64.13,caiso.com,false,""
2021-01-01T21:00:00.000000,USA,CAISO,US-CAL-CISO,118.93,173.84,73.82,63.09,caiso.com,false,""
2021-01-01T22:00:00.000000,USA,CAISO,US-CAL-CISO,134.92,192.95,70.22,59.2,caiso.com,false,""
2021-01-01T23:00:00.000000,USA,CAISO,US-CAL-CISO,175.38,241.72,60.77,49.07,caiso.com,false,""
2021-01-02T00:00:00.000000,USA,CAISO,US-CAL-CISO,240.43,319.8,45.54,32.92,caiso.com,false,""
2021-01-02T01:00:00.000000,USA,CAISO,US-CAL-CISO,261.51,345.37,40.19,28.79,caiso.com,false,""
2021-01-02T02:00:00.000000,USA,CAISO,US-CAL-CISO,265.33,349.61,39.46,28.23,caiso.com,false,""
2021-01-02T03:00:00.000000,USA,CAISO,US-CAL-CISO,265.65,349.55,39.81,28.4,caiso.com,false,""
2021-01-02T04:00:00.000000,USA,CAISO,US-CAL-CISO,268.22,352.41,39.49,27.98,caiso.com,false,""
2021-01-02T05:00:00.000000,USA,CAISO,US-CAL-CISO,270.82,355.26,39.07,27.11,caiso.com,false,""
2021-01-02T06:00:00.000000,USA,CAISO,US-CAL-CISO,269.94,354.57,39.19,26.72,caiso.com,false,""
2021-01-02T07:00:00.000000,USA,CAISO,US-CAL-CISO,260.23,343.24,41.25,27.99,caiso.com,false,""
