Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01T00:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,339.48,401.6,43.88,7.16,pjm.com,false,""
2022-01-01T01:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,342.23,404.29,43.65,5.96,pjm.com,false,""
2022-01-01T02:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,338.03,398.39,45.07,6.34,pjm.com,false,""
2022-01-01T03:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,332.39,391.33,46.38,6.51,pjm.com,false,""
2022-01-01T04:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,325.17,382.8,47.73,6.39,pjm.com,false,""
2022-01-01T05:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,320.0,377.34,48.28,5.72,pjm.com,false,""
2022-01-01T06:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,315.96,372.29,49.25,5.55,pjm.com,false,""
2022-01-01T07:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,313.93,370.0,49.56,5.68,pjm.com,false,""
2022-01-01T08:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,313.29,368.62,50.11,5.63,pjm.com,false,""
2022-01-01T09:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,312.89,367.65,50.52,5.62,pjm.com,false,""
2022-01-01T10:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,315.3,369.37,50.85,5.47,pjm.com,false,""
2022-01-01T11:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,318.03,372.61,50.35,5.27,pjm.com,false,""
2022-01-01T12:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,321.67,376.73,49.78,5.22,pjm.com,false,""
2022-01-01T13:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,326.66,382.63,48.83,5.4,pjm.com,false,""
2022-01-01T14:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,323.7,379.25,49.31,6.87,pjm.com,false,""
2022-01-01T15:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,326.94,384.45,47.81,7.61,pjm.com,false,""
2022-01-01T16:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,331.37,390.05,46.72,7.78,pjm.com,false,""
2022-01-01T17:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,336.75,395.91,45.98,7.73,pjm.com,false,""
2022-01-01T18:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,337.55,396.04,46.37,8.25,pjm.com,false,""
2022-01-01T19:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,335.77,393.66,46.89,8.65,pjm.com,false,""
2022-01-01T20:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,335.17,393.05,46.97,8.95,pjm.com,false,""
2022-01-01T21:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,334.98,393.2,46.77,9.36,pjm.com,false,""
2022-01-01T22:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,331.13,389.8,46.81,10.74,pjm.com,false,""
2022-01-01T23:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,331.96,391.0,46.45,10.66,pjm.com,false,""
2022-01-02T00:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,328.45,386.63,47.28,10.77,pjm.com,false,""
2022-01-02T01:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,332.92,391.49,46.65,9.47,pjm.com,false,""
2022-01-02T02:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,335.24,394.09,46.24,8.48,pjm.com,false,""
2022-01-02T03:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,330.48,387.7,47.63,8.69,pjm.com,false,""
2022-01-02T04:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,326.32,381.82,49.08,8.79,pjm.com,false,""
2022-01-02T05:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,325.25,379.89,49.73,8.24,pjm.com,false,""
2022-01-02T06:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,327.98,382.39,49.71,7.79,pjm.com,false,""
2022-01-02T07:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,328.21,382.61,49.7,7.63,pjm.com,false,""
2022-01-02T08:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,328.01,382.35,49.76,7.37,pjm.com,false,""
2022-01-02T09:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,329.44,385.05,48.8,6.94,pjm.com,false,""
2022-01-02T10:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,331.97,387.53,48.67,6.56,pjm.com,false,""
2022-01-02T11:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,333.74,390.47,47.79,6.65,pjm.com,false,""
2022-01-02T12:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,338.14,395.42,47.13,6.39,pjm.com,false,""
2022-01-02T13:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,346.46,405.56,45.33,5.99,pjm.com,false,""
2022-01-02T14:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,348.15,407.56,45.03,6.27,pjm.com,false,""
2022-01-02T15:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,349.56,409.92,44.32,6.25,pjm.com,false,""
2022-01-02T16:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,355.31,417.38,42.75,5.82,pjm.com,false,""
2022-01-02T17:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,362.39,425.23,41.72,5.26,pjm.com,false,""
2022-01-02T18:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,373.05,436.78,40.39,4.03,pjm.com,false,""
2022-01-02T19:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,372.74,437.07,39.99,3.63,pjm.com,false,""
2022-01-02T20:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,370.91,435.6,39.87,3.68,pjm.com,false,""
2022-01-02T21:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,365.42,430.5,40.04,4.59,pjm.com,false,""
2022-01-02T22:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,368.39,434.25,39.42,5.83,pjm.com,false,""
2022-01-02T23:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,371.01,437.06,39.14,6.03,pjm.com,false,""
2022-01-03T00:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,373.76,440.06,38.75,5.42,pjm.com,false,""
2022-01-03T01:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,376.32,442.69,38.43,4.55,pjm.com,false,""
2022-01-03T02:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,371.6,437.58,38.97,4.17,pjm.com,false,""
2022-01-03T03:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,369.59,435.48,39.14,3.21,pjm.com,false,""
2022-01-03T04:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,362.4,427.56,40.13,2.51,pjm.com,false,""
2022-01-03T05:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,360.36,425.36,40.46,2.14,pjm.com,false,""
2022-01-03T06:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,360.22,425.17,40.71,2.02,pjm.com,false,""
2022-01-03T07:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,360.39,424.83,41.15,1.99,pjm.com,false,""
2022-01-03T08:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,361.73,426.31,41.16,2.09,pjm.com,false,""
2022-01-03T09:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,364.93,430.79,40.29,2.11,pjm.com,false,""
2022-01-03T10:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,369.58,437.54,38.51,1.99,pjm.com,false,""
2022-01-03T11:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,374.61,444.04,37.27,2.84,pjm.com,false,""
2022-01-03T12:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,378.25,448.82,36.48,4.19,pjm.com,false,""
2022-01-03T13:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,388.52,459.59,35.43,4.1,pjm.com,false,""
2022-01-03T14:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,392.81,464.38,34.77,3.98,pjm.com,false,""
2022-01-03T15:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,393.86,465.45,34.72,3.98,pjm.com,false,""
2022-01-03T16:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,403.76,475.28,34.1,3.55,pjm.com,false,""
2022-01-03T17:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,409.5,481.0,33.85,3.12,pjm.com,false,""
2022-01-03T18:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,410.03,482.25,33.34,3.08,pjm.com,false,""
2022-01-03T19:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,399.86,471.67,34.27,3.66,pjm.com,false,""
2022-01-03T20:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,392.65,463.59,35.14,4.27,pjm.com,false,""
2022-01-03T21:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,386.33,456.89,35.85,5.22,pjm.com,false,""
2022-01-03T22:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,380.4,451.39,36.02,7.07,pjm.com,false,""
2022-01-03T23:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,379.0,449.2,36.59,8.29,pjm.com,false,""
2022-01-04T00:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,381.77,451.54,36.65,8.3,pjm.com,false,""
2022-01-04T01:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,386.26,455.85,36.45,7.64,pjm.com,false,""
2022-01-04T02:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,392.75,462.29,36.02,6.51,pjm.com,false,""
2022-01-04T03:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,386.72,455.0,37.49,6.71,pjm.com,false,""
2022-01-04T04:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,377.27,445.28,38.3,6.61,pjm.com,false,""
2022-01-04T05:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,371.32,437.12,39.03,6.33,pjm.com,false,""
2022-01-04T06:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,372.05,437.88,38.94,6.22,pjm.com,false,""
2022-01-04T07:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,370.51,436.51,38.93,6.17,pjm.com,false,""
2022-01-04T08:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,376.79,443.22,38.21,5.9,pjm.com,false,""
2022-01-04T09:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,381.38,447.73,37.95,6.19,pjm.com,false,""
2022-01-04T10:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,378.42,445.07,38.05,7.12,pjm.com,false,""
2022-01-04T11:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,373.78,441.85,37.6,8.18,pjm.com,false,""
2022-01-04T12:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,374.69,443.11,37.34,9.01,pjm.com,false,""
2022-01-04T13:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,381.25,449.74,36.84,8.95,pjm.com,false,""
