Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01T00:00:00.000000,Australia,New South Wales,AU-NSW,308.14,358.14,59.45,59.45,opennem.org.au,false,""
2023-01-01T01:00:00.000000,Australia,New South Wales,AU-NSW,284.92,334.8,62.51,62.51,opennem.org.au,false,""
2023-01-01T02:00:00.000000,Australia,New South Wales,AU-NSW,288.26,338.21,62.07,62.07,opennem.org.au,false,""
2023-01-01T03:00:00.000000,Australia,New South Wales,AU-NSW,288.6,338.48,62.03,62.03,opennem.org.au,false,""
2023-01-01T04:00:00.000000,Australia,New South Wales,AU-NSW,316.14,366.69,58.4,58.4,opennem.org.au,false,""
2023-01-01T05:00:00.000000,Australia,New South Wales,AU-NSW,348.57,399.73,54.13,54.13,opennem.org.au,false,""
2023-01-01T06:00:00.000000,Australia,New South Wales,AU-NSW,408.79,460.92,46.21,46.21,opennem.org.au,false,""
2023-01-01T07:00:00.000000,Australia,New South Wales,AU-NSW,455.17,506.39,40.11,40.11,opennem.org.au,false,""
2023-01-01T08:00:00.000000,Australia,New South Wales,AU-NSW,528.04,578.99,30.07,30.07,opennem.org.au,false,""
2023-01-01T09:00:00.000000,Australia,New South Wales,AU-NSW,581.49,631.95,23.14,23.14,opennem.org.au,false,""
2023-01-01T10:00:00.000000,Australia,New South Wales,AU-NSW,580.62,630.0,23.6,23.6,opennem.org.au,false,""
2023-01-01T11:00:00.000000,Australia,New South Wales,AU-NSW,511.58,557.69,32.69,32.69,opennem.org.au,false,""
2023-01-01T12:00:00.000000,Australia,New South Wales,AU-NSW,505.12,550.89,33.53,33.53,opennem.org.au,false,""
2023-01-01T13:00:00.000000,Australia,New South Wales,AU-NSW,518.0,564.33,31.84,31.84,opennem.org.au,false,""
2023-01-01T14:00:00.000000,Australia,New South Wales,AU-NSW,510.01,555.98,32.89,32.89,opennem.org.au,false,""
2023-01-01T15:00:00.000000,Australia,New South Wales,AU-NSW,521.67,568.14,31.36,31.36,opennem.org.au,false,""
2023-01-01T16:00:00.000000,Australia,New South Wales,AU-NSW,555.01,602.86,26.97,26.97,opennem.org.au,false,""
2023-01-01T17:00:00.000000,Australia,New South Wales,AU-NSW,546.72,594.48,28.06,28.06,opennem.org.au,false,""
2023-01-01T18:00:00.000000,Australia,New South Wales,AU-NSW,572.94,622.16,24.61,24.61,opennem.org.au,false,""
2023-01-01T19:00:00.000000,Australia,New South Wales,AU-NSW,566.32,616.09,25.48,25.48,opennem.org.au,false,""
2023-01-01T20:00:00.000000,Australia,New South Wales,AU-NSW,485.12,536.57,36.17,36.17,opennem.org.au,false,""
2023-01-01T21:00:00.000000,Australia,New South Wales,AU-NSW,393.07,444.65,48.28,48.28,opennem.org.au,false,""
2023-01-01T22:00:00.000000,Australia,New South Wales,AU-NSW,354.39,405.55,53.37,53.37,opennem.org.au,false,""
2023-01-01T23:00:00.000000,Australia,New South Wales,AU-NSW,321.57,372.22,57.69,57.69,opennem.org.au,false,""
2023-01-02T00:00:00.000000,Australia,New South Wales,AU-NSW,297.04,347.2,60.91,60.91,opennem.org.au,false,""
2023-01-02T01:00:00.000000,Australia,New South Wales,AU-NSW,293.93,344.18,61.32,61.32,opennem.org.au,false,""
2023-01-02T02:00:00.000000,Australia,New South Wales,AU-NSW,296.61,346.54,60.97,60.97,opennem.org.au,false,""
2023-01-02T03:00:00.000000,Australia,New South Wales,AU-NSW,313.06,363.19,58.81,58.81,opennem.org.au,false,""
2023-01-02T04:00:00.000000,Australia,New South Wales,AU-NSW,320.0,369.25,57.89,57.89,opennem.org.au,false,""
2023-01-02T05:00:00.000000,Australia,New South Wales,AU-NSW,350.2,398.87,53.81,53.81,opennem.org.au,false,""
2023-01-02T06:00:00.000000,Australia,New South Wales,AU-NSW,430.51,480.58,43.09,43.09,opennem.org.au,false,""
2023-01-02T07:00:00.000000,Australia,New South Wales,AU-NSW,511.91,564.75,31.88,31.88,opennem.org.au,false,""
2023-01-02T08:00:00.000000,Australia,New South Wales,AU-NSW,584.48,640.92,20.82,20.82,opennem.org.au,false,""
2023-01-02T09:00:00.000000,Australia,New South Wales,AU-NSW,622.57,679.6,15.42,15.42,opennem.org.au,false,""
2023-01-02T10:00:00.000000,Australia,New South Wales,AU-NSW,614.43,670.87,16.39,16.39,opennem.org.au,false,""
2023-01-02T11:00:00.000000,Australia,New South Wales,AU-NSW,613.62,670.37,16.27,16.27,opennem.org.au,false,""
2023-01-02T12:00:00.000000,Australia,New South Wales,AU-NSW,610.05,666.77,16.62,16.62,opennem.org.au,false,""
2023-01-02T13:00:00.000000,Australia,New South Wales,AU-NSW,614.05,671.32,15.87,15.87,opennem.org.au,false,""
2023-01-02T14:00:00.000000,Australia,New South Wales,AU-NSW,630.42,689.07,13.57,13.57,opennem.org.au,false,""
2023-01-02T15:00:00.000000,Australia,New South Wales,AU-NSW,633.22,692.38,12.99,12.99,opennem.org.au,false,""
2023-01-02T16:00:00.000000,Australia,New South Wales,AU-NSW,627.26,685.28,14.24,14.24,opennem.org.au,false,""
2023-01-02T17:00:00.000000,Australia,New South Wales,AU-NSW,625.38,683.29,14.49,14.49,opennem.org.au,false,""
2023-01-02T18:00:00.000000,Australia,New South Wales,AU-NSW,616.29,674.49,15.14,15.14,opennem.org.au,false,""
2023-01-02T19:00:00.000000,Australia,New South Wales,AU-NSW,600.97,658.63,17.27,17.27,opennem.org.au,false,""
2023-01-02T20:00:00.000000,Australia,New South Wales,AU-NSW,512.31,567.27,30.64,30.64,opennem.org.au,false,""
2023-01-02T21:00:00.000000,Australia,New South Wales,AU-NSW,410.52,463.97,44.56,44.56,opennem.org.au,false,""
2023-01-02T22:00:00.000000,Australia,New South Wales,AU-NSW,335.43,387.48,54.61,54.61,opennem.org.au,false,""
2023-01-02T23:00:00.000000,Australia,New South Wales,AU-NSW,286.01,336.99,61.24,61.24,opennem.org.au,false,""
2023-01-03T00:00:00.000000,Australia,New South Wales,AU-NSW,270.61,321.41,63.32,63.32,opennem.org.au,false,""
2023-01-03T01:00:00.000000,Australia,New South Wales,AU-NSW,264.99,315.7,64.08,64.08,opennem.org.au,false,""
2023-01-03T02:00:00.000000,Australia,New South Wales,AU-NSW,269.22,319.86,63.53,63.53,opennem.org.au,false,""
2023-01-03T03:00:00.000000,Australia,New South Wales,AU-NSW,285.98,336.98,61.17,61.17,opennem.org.au,false,""
2023-01-03T04:00:00.000000,Australia,New South Wales,AU-NSW,316.85,368.99,56.68,56.68,opennem.org.au,false,""
2023-01-03T05:00:00.000000,Australia,New South Wales,AU-NSW,364.54,416.96,50.37,50.37,opennem.org.au,false,""
2023-01-03T06:00:00.000000,Australia,New South Wales,AU-NSW,408.51,461.52,44.17,44.17,opennem.org.au,false,""
2023-01-03T07:00:00.000000,Australia,New South Wales,AU-NSW,428.85,480.83,41.52,41.52,opennem.org.au,false,""
2023-01-03T08:00:00.000000,Australia,New South Wales,AU-NSW,491.31,543.03,33.16,33.16,opennem.org.au,false,""
2023-01-03T09:00:00.000000,Australia,New South Wales,AU-NSW,541.7,593.7,26.32,26.32,opennem.org.au,false,""
2023-01-03T10:00:00.000000,Australia,New South Wales,AU-NSW,538.89,590.58,26.58,26.58,opennem.org.au,false,""
2023-01-03T11:00:00.000000,Australia,New South Wales,AU-NSW,524.55,575.59,28.27,28.27,opennem.org.au,false,""
2023-01-03T12:00:00.000000,Australia,New South Wales,AU-NSW,546.43,598.86,25.18,25.18,opennem.org.au,false,""
2023-01-03T13:00:00.000000,Australia,New South Wales,AU-NSW,556.12,609.3,23.72,23.72,opennem.org.au,false,""
2023-01-03T14:00:00.000000,Australia,New South Wales,AU-NSW,541.52,594.0,25.46,25.46,opennem.org.au,false,""
2023-01-03T15:00:00.000000,Australia,New South Wales,AU-NSW,548.41,601.94,24.19,24.19,opennem.org.au,false,""
2023-01-03T16:00:00.000000,Australia,New South Wales,AU-NSW,565.91,621.05,21.6,21.6,opennem.org.au,false,""
2023-01-03T17:00:00.000000,Australia,New South Wales,AU-NSW,555.93,610.59,22.83,22.83,opennem.org.au,false,""
2023-01-03T18:00:00.000000,Australia,New South Wales,AU-NSW,584.53,640.79,19.22,19.22,opennem.org.au,false,""
2023-01-03T19:00:00.000000,Australia,New South Wales,AU-NSW,588.14,644.59,19.2,19.2,opennem.org.au,false,""
2023-01-03T20:00:00.000000,Australia,New South Wales,AU-NSW,478.38,531.38,35.39,35.39,opennem.org.au,false,""
2023-01-03T21:00:00.000000,Australia,New South Wales,AU-NSW,409.31,461.7,45.29,45.29,opennem.org.au,false,""
2023-01-03T22:00:00.000000,Australia,New South Wales,AU-NSW,353.25,403.63,53.52,53.52,opennem.org.au,false,""
2023-01-03T23:00:00.000000,Australia,New South Wales,AU-NSW,325.65,375.47,57.15,57.15,opennem.org.au,false,""
2023-01-04T00:00:00.000000,Australia,New South Wales,AU-NSW,317.23,366.53,58.26,58.26,opennem.org.au,false,""
2023-01-04T01:00:00.000000,Australia,New South Wales,AU-NSW,310.12,359.17,59.19,59.19,opennem.org.au,false,""
2023-01-04T02:00:00.000000,Australia,New South Wales,AU-NSW,302.45,350.88,60.2,60.2,opennem.org.au,false,""
2023-01-04T03:00:00.000000,Australia,New South Wales,AU-NSW,345.39,393.57,54.55,54.55,opennem.org.au,false,""
2023-01-04T04:00:00.000000,Australia,New South Wales,AU-NSW,379.96,428.3,50.0,50.0,opennem.org.au,false,""
2023-01-04T05:00:00.000000,Australia,New South Wales,AU-NSW,400.8,449.26,47.26,47.26,opennem.org.au,false,""
2023-01-04T06:00:00.000000,Australia,New South Wales,AU-NSW,434.49,483.34,42.83,42.83,opennem.org.au,false,""
2023-01-04T07:00:00.000000,Australia,New South Wales,AU-NSW,455.4,503.64,40.08,40.08,opennem.org.au,false,""
2023-01-04T08:00:00.000000,Australia,New South Wales,AU-NSW,491.34,538.73,35.35,35.35,opennem.org.au,false,""
2023-01-04T09:00:00.000000,Australia,New South Wales,AU-NSW,536.1,583.65,29.46,29.46,opennem.org.au,false,""
2023-01-04T10:00:00.000000,Australia,New South Wales,AU-NSW,552.42,600.72,27.31,27.31,opennem.org.au,false,""
2023-01-04T11:00:00.000000,Australia,New South Wales,AU-NSW,543.95,591.47,28.43,28.43,opennem.org.au,false,""
2023-01-04T12:00:00.000000,Australia,New South Wales,AU-NSW,542.93,590.14,28.56,28.56,opennem.org.au,false,""
2023-01-04T13:00:00.000000,Australia,New South Wales,AU-NSW,540.86,587.83,28.83,28.83,opennem.org.au,false,""
2023-01-04T14:00:00.000000,Australia,New South Wales,AU-NSW,527.64,573.72,30.57,30.57,opennem.org.au,false,""
2023-01-04T15:00:00.000000,Australia,New South Wales,AU-NSW,529.51,575.61,30.33,30.33,opennem.org.au,false,""
2023-01-04T16:00:00.000000,Australia,New South Wales,AU-NSW,525.1,570.97,30.91,30.91,opennem.org.au,false,""
2023-01-04T17:00:00.000000,Australia,New South Wales,AU-NSW,511.78,556.83,32.66,32.66,opennem.org.au,false,""
2023-01-04T18:00:00.000000,Australia,New South Wales,AU-NSW,509.56,554.54,32.95,32.95,opennem.org.au,false,""
2023-01-04T19:00:00.000000,Australia,New South Wales,AU-NSW,526.51,572.98,30.72,30.72,opennem.org.au,false,""
2023-01-04T20:00:00.000000,Australia,New South Wales,AU-NSW,460.48,506.86,39.41,39.41,opennem.org.au,false,""
2023-01-04T21:00:00.000000,Australia,New South Wales,AU-NSW,386.98,433.43,49.08,49.08,opennem.org.au,false,""
2023-01-04T22:00:00.000000,Australia,New South Wales,AU-NSW,337.68,383.83,55.57,55.57,opennem.org.au,false,""
2023-01-04T23:00:00.000000,Australia,New South Wales,AU-NSW,308.88,354.67,59.36,59.36,opennem.org.au,false,""
2023-01-05T00:00:00.000000,Australia,New South Wales,AU-NSW,300.12,346.05,60.51,60.51,opennem.org.au,false,""
2023-01-05T01:00:00.000000,Australia,New South Wales,AU-NSW,299.77,346.26,60.56,60.56,opennem.org.au,false,""
2023-01-05T02:00:00.000000,Australia,New South Wales,AU-NSW,297.37,344.49,60.87,60.87,opennem.org.au,false,""
2023-01-05T03:00:00.000000,Australia,New South Wales,AU-NSW,306.5,353.66,59.67,59.67,opennem.org.au,false,""
2023-01-05T04:00:00.000000,Australia,New South Wales,AU-NSW,314.9,362.07,58.56,58.56,opennem.org.au,false,""
2023-01-05T05:00:00.000000,Australia,New South Wales,AU-NSW,359.5,407.07,52.7,52.7,opennem.org.au,false,""
