Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,298.97,358.75,48.22,13.56,pjm.com,false,""
2025-01-01T01:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,302.24,361.28,48.36,11.7,pjm.com,false,""
2025-01-01T02:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,303.54,362.49,48.26,10.91,pjm.com,false,""
2025-01-01T03:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,302.97,361.6,48.46,10.2,pjm.com,false,""
2025-01-01T04:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,301.14,359.43,48.82,10.1,pjm.com,false,""
2025-01-01T05:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,301.7,359.12,49.38,10.03,pjm.com,false,""
2025-01-01T06:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,302.53,359.89,49.35,10.17,pjm.com,false,""
2025-01-01T07:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,300.22,356.63,50.14,10.49,pjm.com,false,""
2025-01-01T08:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,300.48,356.94,50.09,10.34,pjm.com,false,""
2025-01-01T09:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,301.71,358.42,49.84,10.11,pjm.com,false,""
2025-01-01T10:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,302.14,359.13,49.62,10.07,pjm.com,false,""
2025-01-01T11:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,300.22,356.9,50.0,10.7,pjm.com,false,""
2025-01-01T12:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,303.29,361.04,49.06,10.44,pjm.com,false,""
2025-01-01T13:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,298.74,356.02,49.82,11.79,pjm.com,false,""
2025-01-01T14:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,287.34,342.43,52.28,14.48,pjm.com,false,""
2025-01-01T15:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,285.82,340.93,52.41,15.31,pjm.com,false,""
2025-01-01T16:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,288.52,344.71,51.48,15.3,pjm.com,false,""
2025-01-01T17:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,293.86,350.85,50.57,14.97,pjm.com,false,""
2025-01-01T18:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,292.18,348.34,51.27,15.52,pjm.com,false,""
2025-01-01T19:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,289.89,345.71,51.66,15.78,pjm.com,false,""
2025-01-01T20:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,291.41,348.05,50.93,14.99,pjm.com,false,""
2025-01-01T21:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,302.6,362.79,47.61,12.65,pjm.com,false,""
2025-01-01T22:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,315.35,377.92,45.21,12.05,pjm.com,false,""
2025-01-01T23:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,324.69,388.28,43.84,11.25,pjm.com,false,""
2025-01-02T00:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,329.2,393.15,43.27,10.69,pjm.com,false,""
2025-01-02T01:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,337.71,401.82,42.53,9.52,pjm.com,false,""
2025-01-02T02:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,339.76,404.0,42.27,8.65,pjm.com,false,""
2025-01-02T03:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,338.97,402.93,42.46,7.95,pjm.com,false,""
2025-01-02T04:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,335.26,398.81,42.96,7.4,pjm.com,false,""
2025-01-02T05:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,334.98,399.54,42.26,6.4,pjm.com,false,""
2025-01-02T06:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,338.45,403.28,41.86,5.78,pjm.com,false,""
2025-01-02T07:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,339.62,404.63,41.65,5.73,pjm.com,false,""
2025-01-02T08:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,341.61,406.61,41.52,5.73,pjm.com,false,""
2025-01-02T09:00:00.000000,USA,PJM Interconnection,US-MIDA-PJM,343.72,408.73,41.38,5.44,pjm.com,false,""
