Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01T00:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.26,27.39,99.85,56.43,entsoe.eu,false,""
2022-01-01T01:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.24,27.2,99.85,55.24,entsoe.eu,false,""
2022-01-01T02:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.23,27.15,99.85,55.52,entsoe.eu,false,""
2022-01-01T03:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.3,27.72,99.85,53.34,entsoe.eu,false,""
2022-01-01T04:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.3,27.76,99.85,54.81,entsoe.eu,false,""
2022-01-01T05:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.35,28.28,99.85,54.96,entsoe.eu,false,""
2022-01-01T06:00:00.000000,Sweden,South Central Sweden,SE-SE3,3.35,30.36,99.69,55.71,entsoe.eu,false,""
2022-01-01T07:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.46,29.46,99.84,56.93,entsoe.eu,false,""
2022-01-01T08:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.57,29.53,99.82,57.65,entsoe.eu,false,""
2022-01-01T09:00:00.000000,Sweden,South Central Sweden,SE-SE3,3.59,31.38,99.65,58.12,entsoe.eu,false,""
2022-01-01T10:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.86,31.18,99.79,56.99,entsoe.eu,false,""
2022-01-01T11:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.66,30.78,99.82,56.19,entsoe.eu,false,""
2022-01-01T12:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.64,30.58,99.82,55.55,entsoe.eu,false,""
2022-01-01T13:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.61,30.26,99.83,55.84,entsoe.eu,false,""
2022-01-01T14:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.57,30.02,99.83,56.23,entsoe.eu,false,""
2022-01-01T15:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.51,29.55,99.83,56.81,entsoe.eu,false,""
2022-01-01T16:00:00.000000,Sweden,South Central Sweden,SE-SE3,4.35,31.42,99.55,58.25,entsoe.eu,false,""
2022-01-01T17:00:00.000000,Sweden,South Central Sweden,SE-SE3,10.34,37.97,98.67,59.71,entsoe.eu,false,""
2022-01-01T18:00:00.000000,Sweden,South Central Sweden,SE-SE3,7.32,34.26,99.14,60.28,entsoe.eu,false,""
2022-01-01T19:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.31,28.32,99.85,60.55,entsoe.eu,false,""
2022-01-01T20:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.25,28.13,99.86,60.98,entsoe.eu,false,""
2022-01-01T21:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.22,27.92,99.86,61.4,entsoe.eu,false,""
2022-01-01T22:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.1,26.86,99.86,61.23,entsoe.eu,false,""
2022-01-01T23:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.0,25.76,99.87,61.15,entsoe.eu,false,""
2022-01-02T00:00:00.000000,Sweden,South Central Sweden,SE-SE3,1.98,25.28,99.86,60.13,entsoe.eu,false,""
2022-01-02T01:00:00.000000,Sweden,South Central Sweden,SE-SE3,1.88,24.7,99.87,59.17,entsoe.eu,false,""
2022-01-02T02:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.46,25.94,99.8,55.73,entsoe.eu,false,""
2022-01-02T03:00:00.000000,Sweden,South Central Sweden,SE-SE3,3.08,27.44,99.71,53.91,entsoe.eu,false,""
2022-01-02T04:00:00.000000,Sweden,South Central Sweden,SE-SE3,3.98,28.66,99.56,53.99,entsoe.eu,false,""
2022-01-02T05:00:00.000000,Sweden,South Central Sweden,SE-SE3,4.25,28.9,99.51,53.72,entsoe.eu,false,""
2022-01-02T06:00:00.000000,Sweden,South Central Sweden,SE-SE3,4.39,29.32,99.5,55.06,entsoe.eu,false,""
2022-01-02T07:00:00.000000,Sweden,South Central Sweden,SE-SE3,4.16,29.39,99.54,56.07,entsoe.eu,false,""
2022-01-02T08:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.2,27.36,99.86,58.04,entsoe.eu,false,""
2022-01-02T09:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.29,28.01,99.85,58.55,entsoe.eu,false,""
2022-01-02T10:00:00.000000,Sweden,South Central Sweden,SE-SE3,2.75,28.91,99.78,58.56,entsoe.eu,false,""
