Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01T00:00:00.000000,Germany,Germany,DE,140.94,186.09,82.28,80.62,entsoe.eu,false,""
2024-01-01T01:00:00.000000,Germany,Germany,DE,141.81,187.15,82.16,80.88,entsoe.eu,false,""
2024-01-01T02:00:00.000000,Germany,Germany,DE,145.97,192.18,81.62,80.65,entsoe.eu,false,""
2024-01-01T03:00:00.000000,Germany,Germany,DE,147.51,193.98,81.49,80.78,entsoe.eu,false,""
2024-01-01T04:00:00.000000,Germany,Germany,DE,147.15,193.66,81.53,81.01,entsoe.eu,false,""
2024-01-01T05:00:00.000000,Germany,Germany,DE,148.24,195.12,81.43,80.56,entsoe.eu,false,""
2024-01-01T06:00:00.000000,Germany,Germany,DE,147.87,195.1,81.51,80.97,entsoe.eu,false,""
2024-01-01T07:00:00.000000,Germany,Germany,DE,143.76,190.74,82.02,81.34,entsoe.eu,false,""
2024-01-01T08:00:00.000000,Germany,Germany,DE,138.4,185.08,82.73,82.18,entsoe.eu,false,""
2024-01-01T09:00:00.000000,Germany,Germany,DE,132.25,178.19,83.49,83.2,entsoe.eu,false,""
2024-01-01T10:00:00.000000,Germany,Germany,DE,126.54,171.8,84.21,83.87,entsoe.eu,false,""
2024-01-01T11:00:00.000000,Germany,Germany,DE,127.75,172.88,84.02,83.25,entsoe.eu,false,""
2024-01-01T12:00:00.000000,Germany,Germany,DE,131.03,176.35,83.68,82.25,entsoe.eu,false,""
2024-01-01T13:00:00.000000,Germany,Germany,DE,140.58,186.55,82.51,79.88,entsoe.eu,false,""
2024-01-01T14:00:00.000000,Germany,Germany,DE,148.41,194.58,81.37,77.07,entsoe.eu,false,""
2024-01-01T15:00:00.000000,Germany,Germany,DE,153.76,200.4,80.27,75.12,entsoe.eu,false,""
2024-01-01T16:00:00.000000,Germany,Germany,DE,158.66,204.89,79.54,74.64,entsoe.eu,false,""
2024-01-01T17:00:00.000000,Germany,Germany,DE,161.89,207.79,79.19,74.13,entsoe.eu,false,""
2024-01-01T18:00:00.000000,Germany,Germany,DE,162.35,209.01,79.4,74.66,entsoe.eu,false,""
2024-01-01T19:00:00.000000,Germany,Germany,DE,158.91,206.4,79.83,73.96,entsoe.eu,false,""
2024-01-01T20:00:00.000000,Germany,Germany,DE,159.7,208.23,79.6,73.76,entsoe.eu,false,""
2024-01-01T21:00:00.000000,Germany,Germany,DE,162.41,211.95,79.3,73.69,entsoe.eu,false,""
2024-01-01T22:00:00.000000,Germany,Germany,DE,169.11,220.37,78.36,72.92,entsoe.eu,false,""
2024-01-01T23:00:00.000000,Germany,Germany,DE,167.42,219.16,78.13,72.39,entsoe.eu,false,""
2024-01-02T00:00:00.000000,Germany,Germany,DE,167.95,219.63,78.12,71.75,entsoe.eu,false,""
2024-01-02T01:00:00.000000,Germany,Germany,DE,169.23,221.32,77.71,71.86,entsoe.eu,false,""
2024-01-02T02:00:00.000000,Germany,Germany,DE,166.23,217.33,78.07,72.7,entsoe.eu,false,""
2024-01-02T03:00:00.000000,Germany,Germany,DE,158.73,208.05,78.98,73.9,entsoe.eu,false,""
2024-01-02T04:00:00.000000,Germany,Germany,DE,153.31,201.47,79.41,74.84,entsoe.eu,false,""
2024-01-02T05:00:00.000000,Germany,Germany,DE,147.36,194.29,80.1,74.97,entsoe.eu,false,""
2024-01-02T06:00:00.000000,Germany,Germany,DE,145.82,192.55,79.82,74.79,entsoe.eu,false,""
2024-01-02T07:00:00.000000,Germany,Germany,DE,148.79,195.71,78.94,73.98,entsoe.eu,false,""
2024-01-02T08:00:00.000000,Germany,Germany,DE,155.52,202.39,78.04,73.11,entsoe.eu,false,""
2024-01-02T09:00:00.000000,Germany,Germany,DE,157.15,204.62,77.97,73.02,entsoe.eu,false,""
2024-01-02T10:00:00.000000,Germany,Germany,DE,164.99,212.96,77.13,71.58,entsoe.eu,false,""
2024-01-02T11:00:00.000000,Germany,Germany,DE,175.94,224.18,75.88,70.58,entsoe.eu,false,""
2024-01-02T12:00:00.000000,Germany,Germany,DE,177.77,226.64,75.69,69.72,entsoe.eu,false,""
2024-01-02T13:00:00.000000,Germany,Germany,DE,185.88,234.73,74.72,68.77,entsoe.eu,false,""
2024-01-02T14:00:00.000000,Germany,Germany,DE,183.13,232.07,74.75,68.82,entsoe.eu,false,""
2024-01-02T15:00:00.000000,Germany,Germany,DE,182.3,230.85,74.8,69.56,entsoe.eu,false,""
2024-01-02T16:00:00.000000,Germany,Germany,DE,172.44,220.32,76.02,71.27,entsoe.eu,false,""
2024-01-02T17:00:00.000000,Germany,Germany,DE,164.8,211.84,77.09,72.96,entsoe.eu,false,""
2024-01-02T18:00:00.000000,Germany,Germany,DE,150.5,196.2,78.96,75.0,entsoe.eu,false,""
2024-01-02T19:00:00.000000,Germany,Germany,DE,140.32,184.6,80.7,77.26,entsoe.eu,false,""
2024-01-02T20:00:00.000000,Germany,Germany,DE,131.73,174.93,82.04,79.0,entsoe.eu,false,""
2024-01-02T21:00:00.000000,Germany,Germany,DE,131.46,174.12,82.62,80.25,entsoe.eu,false,""
