Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01T00:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,39.54,67.86,91.94,84.33,eia.gov,false,""
2021-01-01T01:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,40.85,70.51,92.28,85.59,eia.gov,false,""
2021-01-01T02:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,48.31,78.31,91.53,84.82,eia.gov,false,""
2021-01-01T03:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,52.15,82.66,91.02,84.11,eia.gov,false,""
2021-01-01T04:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,54.99,85.71,90.66,83.56,eia.gov,false,""
2021-01-01T05:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,59.76,90.93,90.1,82.82,eia.gov,false,""
2021-01-01T06:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,65.48,97.33,89.45,81.76,eia.gov,false,""
2021-01-01T07:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,69.72,102.38,88.87,80.91,eia.gov,false,""
2021-01-01T08:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,73.6,105.48,89.23,80.54,eia.gov,false,""
2021-01-01T09:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,74.12,105.67,89.48,80.61,eia.gov,false,""
2021-01-01T10:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,78.84,110.7,88.88,79.82,eia.gov,false,""
2021-01-01T11:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,78.15,110.0,88.98,79.87,eia.gov,false,""
2021-01-01T12:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,77.06,108.85,89.1,79.94,eia.gov,false,""
2021-01-01T13:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,72.85,104.61,89.6,80.91,eia.gov,false,""
2021-01-01T14:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,67.65,98.72,90.3,81.95,eia.gov,false,""
2021-01-01T15:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,66.16,96.86,90.51,82.27,eia.gov,false,""
2021-01-01T16:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,73.36,103.3,89.79,80.98,eia.gov,false,""
2021-01-01T17:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,71.43,101.1,89.96,80.96,eia.gov,false,""
2021-01-01T18:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,74.65,104.51,89.56,80.3,eia.gov,false,""
2021-01-01T19:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,76.38,106.4,89.34,80.0,eia.gov,false,""
2021-01-01T20:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,78.05,108.25,89.1,79.66,eia.gov,false,""
2021-01-01T21:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,80.11,110.46,88.83,79.1,eia.gov,false,""
2021-01-01T22:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,80.41,110.74,88.81,79.19,eia.gov,false,""
2021-01-01T23:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,62.13,91.76,90.97,82.6,eia.gov,false,""
2021-01-02T00:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,46.55,75.39,92.83,85.5,eia.gov,false,""
2021-01-02T01:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,44.54,72.75,93.13,85.98,eia.gov,false,""
2021-01-02T02:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,48.63,77.08,92.69,85.39,eia.gov,false,""
2021-01-02T03:00:00.000000,USA,Bonneville Power Administration,US-NW-BPAT,47.96,76.18,92.71,85.35,eia.gov,false,""
