Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01T00:00:00.000000,Germany,Germany,DE,164.54,214.83,80.36,73.18,entsoe.eu,false,""
2022-01-01T01:00:00.000000,Germany,Germany,DE,172.33,224.13,79.5,71.62,entsoe.eu,false,""
2022-01-01T02:00:00.000000,Germany,Germany,DE,176.95,229.6,79.03,70.87,entsoe.eu,false,""
2022-01-01T03:00:00.000000,Germany,Germany,DE,182.59,236.26,78.3,69.6,entsoe.eu,false,""
2022-01-01T04:00:00.000000,Germany,Germany,DE,195.07,250.59,76.92,67.42,entsoe.eu,false,""
2022-01-01T05:00:00.000000,Germany,Germany,DE,200.0,255.89,76.51,66.79,entsoe.eu,false,""
2022-01-01T06:00:00.000000,Germany,Germany,DE,212.84,269.66,75.29,64.82,entsoe.eu,false,""
2022-01-01T07:00:00.000000,Germany,Germany,DE,223.27,282.32,73.95,62.41,entsoe.eu,false,""
2022-01-01T08:00:00.000000,Germany,Germany,DE,221.96,281.17,74.15,62.64,entsoe.eu,false,""
2022-01-01T09:00:00.000000,Germany,Germany,DE,211.86,271.41,74.97,62.85,entsoe.eu,false,""
2022-01-01T10:00:00.000000,Germany,Germany,DE,209.05,268.74,75.16,62.68,entsoe.eu,false,""
2022-01-01T11:00:00.000000,Germany,Germany,DE,216.6,276.69,74.67,62.97,entsoe.eu,false,""
2022-01-01T12:00:00.000000,Germany,Germany,DE,218.8,279.51,74.26,61.97,entsoe.eu,false,""
2022-01-01T13:00:00.000000,Germany,Germany,DE,247.19,308.06,71.45,58.33,entsoe.eu,false,""
2022-01-01T14:00:00.000000,Germany,Germany,DE,286.97,349.43,67.86,53.93,entsoe.eu,false,""
2022-01-01T15:00:00.000000,Germany,Germany,DE,305.37,366.44,66.48,53.29,entsoe.eu,false,""
2022-01-01T16:00:00.000000,Germany,Germany,DE,306.69,365.77,66.66,54.93,entsoe.eu,false,""
2022-01-01T17:00:00.000000,Germany,Germany,DE,306.35,364.64,66.95,57.38,entsoe.eu,false,""
2022-01-01T18:00:00.000000,Germany,Germany,DE,290.98,348.58,68.47,60.04,entsoe.eu,false,""
2022-01-01T19:00:00.000000,Germany,Germany,DE,264.21,321.29,70.81,62.57,entsoe.eu,false,""
2022-01-01T20:00:00.000000,Germany,Germany,DE,237.82,294.09,73.29,64.67,entsoe.eu,false,""
2022-01-01T21:00:00.000000,Germany,Germany,DE,229.48,285.35,74.09,65.97,entsoe.eu,false,""
2022-01-01T22:00:00.000000,Germany,Germany,DE,200.9,255.98,76.7,68.5,entsoe.eu,false,""
2022-01-01T23:00:00.000000,Germany,Germany,DE,179.13,233.52,78.56,69.83,entsoe.eu,false,""
2022-01-02T00:00:00.000000,Germany,Germany,DE,180.07,234.82,78.5,70.21,entsoe.eu,false,""
2022-01-02T01:00:00.000000,Germany,Germany,DE,178.31,233.31,78.56,69.44,entsoe.eu,false,""
2022-01-02T02:00:00.000000,Germany,Germany,DE,177.8,232.56,78.64,69.81,entsoe.eu,false,""
2022-01-02T03:00:00.000000,Germany,Germany,DE,180.03,235.3,78.18,68.18,entsoe.eu,false,""
2022-01-02T04:00:00.000000,Germany,Germany,DE,177.75,232.55,78.32,67.9,entsoe.eu,false,""
2022-01-02T05:00:00.000000,Germany,Germany,DE,176.33,230.98,78.46,68.24,entsoe.eu,false,""
2022-01-02T06:00:00.000000,Germany,Germany,DE,174.63,229.06,78.79,69.31,entsoe.eu,false,""
2022-01-02T07:00:00.000000,Germany,Germany,DE,167.03,219.38,79.79,70.71,entsoe.eu,false,""
2022-01-02T08:00:00.000000,Germany,Germany,DE,160.35,211.95,80.68,71.89,entsoe.eu,false,""
2022-01-02T09:00:00.000000,Germany,Germany,DE,151.78,202.03,81.82,74.15,entsoe.eu,false,""
2022-01-02T10:00:00.000000,Germany,Germany,DE,139.7,188.12,83.24,75.89,entsoe.eu,false,""
2022-01-02T11:00:00.000000,Germany,Germany,DE,136.37,183.35,83.66,77.01,entsoe.eu,false,""
2022-01-02T12:00:00.000000,Germany,Germany,DE,135.14,181.31,83.76,76.7,entsoe.eu,false,""
2022-01-02T13:00:00.000000,Germany,Germany,DE,134.21,179.73,83.9,76.75,entsoe.eu,false,""
2022-01-02T14:00:00.000000,Germany,Germany,DE,133.9,178.65,83.96,76.23,entsoe.eu,false,""
2022-01-02T15:00:00.000000,Germany,Germany,DE,132.74,176.93,84.14,76.11,entsoe.eu,false,""
2022-01-02T16:00:00.000000,Germany,Germany,DE,133.61,177.5,84.18,76.32,entsoe.eu,false,""
2022-01-02T17:00:00.000000,Germany,Germany,DE,133.95,177.94,84.13,76.93,entsoe.eu,false,""
2022-01-02T18:00:00.000000,Germany,Germany,DE,134.68,179.27,84.02,77.01,entsoe.eu,false,""
2022-01-02T19:00:00.000000,Germany,Germany,DE,136.17,181.16,83.81,76.84,entsoe.eu,false,""
2022-01-02T20:00:00.000000,Germany,Germany,DE,136.91,182.33,83.68,76.55,entsoe.eu,false,""
2022-01-02T21:00:00.000000,Germany,Germany,DE,143.6,190.52,82.81,75.58,entsoe.eu,false,""
2022-01-02T22:00:00.000000,Germany,Germany,DE,145.2,192.33,82.69,75.53,entsoe.eu,false,""
2022-01-02T23:00:00.000000,Germany,Germany,DE,150.29,197.87,81.99,74.64,entsoe.eu,false,""
2022-01-03T00:00:00.000000,Germany,Germany,DE,158.83,207.44,81.14,72.93,entsoe.eu,false,""
2022-01-03T01:00:00.000000,Germany,Germany,DE,158.59,207.58,81.07,73.02,entsoe.eu,false,""
2022-01-03T02:00:00.000000,Germany,Germany,DE,160.45,209.76,80.77,72.17,entsoe.eu,false,""
2022-01-03T03:00:00.000000,Germany,Germany,DE,159.28,207.9,80.97,73.03,entsoe.eu,false,""
2022-01-03T04:00:00.000000,Germany,Germany,DE,157.41,204.29,81.53,74.82,entsoe.eu,false,""
2022-01-03T05:00:00.000000,Germany,Germany,DE,163.36,208.76,80.94,75.3,entsoe.eu,false,""
2022-01-03T06:00:00.000000,Germany,Germany,DE,181.33,227.84,78.87,73.9,entsoe.eu,false,""
2022-01-03T07:00:00.000000,Germany,Germany,DE,209.86,258.02,75.81,70.41,entsoe.eu,false,""
2022-01-03T08:00:00.000000,Germany,Germany,DE,224.95,273.56,74.49,69.21,entsoe.eu,false,""
2022-01-03T09:00:00.000000,Germany,Germany,DE,227.94,276.96,74.3,69.72,entsoe.eu,false,""
2022-01-03T10:00:00.000000,Germany,Germany,DE,219.85,268.53,75.26,70.64,entsoe.eu,false,""
2022-01-03T11:00:00.000000,Germany,Germany,DE,217.28,265.57,75.59,70.45,entsoe.eu,false,""
2022-01-03T12:00:00.000000,Germany,Germany,DE,223.51,272.34,74.85,69.41,entsoe.eu,false,""
2022-01-03T13:00:00.000000,Germany,Germany,DE,234.5,284.53,73.76,68.09,entsoe.eu,false,""
2022-01-03T14:00:00.000000,Germany,Germany,DE,261.69,312.74,71.11,65.33,entsoe.eu,false,""
