Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01T00:00:00.000000,Germany,Germany,DE,451.72,530.65,48.4,28.58,entsoe.eu,false,""
2021-01-01T01:00:00.000000,Germany,Germany,DE,456.42,534.31,49.45,28.41,entsoe.eu,false,""
2021-01-01T02:00:00.000000,Germany,Germany,DE,466.86,545.12,48.67,27.36,entsoe.eu,false,""
2021-01-01T03:00:00.000000,Germany,Germany,DE,467.34,545.52,48.7,26.68,entsoe.eu,false,""
2021-01-01T04:00:00.000000,Germany,Germany,DE,477.44,556.65,47.67,26.18,entsoe.eu,false,""
2021-01-01T05:00:00.000000,Germany,Germany,DE,484.58,564.01,47.02,25.74,entsoe.eu,false,""
2021-01-01T06:00:00.000000,Germany,Germany,DE,480.17,559.8,47.21,25.64,entsoe.eu,false,""
2021-01-01T07:00:00.000000,Germany,Germany,DE,478.43,557.98,47.01,25.74,entsoe.eu,false,""
2021-01-01T08:00:00.000000,Germany,Germany,DE,463.42,542.32,48.04,27.46,entsoe.eu,false,""
2021-01-01T09:00:00.000000,Germany,Germany,DE,441.28,519.18,49.84,29.93,entsoe.eu,false,""
2021-01-01T10:00:00.000000,Germany,Germany,DE,427.55,504.98,50.65,31.28,entsoe.eu,false,""
2021-01-01T11:00:00.000000,Germany,Germany,DE,421.34,498.49,50.99,31.87,entsoe.eu,false,""
2021-01-01T12:00:00.000000,Germany,Germany,DE,425.9,503.86,50.45,31.09,entsoe.eu,false,""
2021-01-01T13:00:00.000000,Germany,Germany,DE,438.15,517.92,48.8,28.94,entsoe.eu,false,""
2021-01-01T14:00:00.000000,Germany,Germany,DE,454.24,535.3,46.63,25.82,entsoe.eu,false,""
2021-01-01T15:00:00.000000,Germany,Germany,DE,455.27,535.25,46.2,25.25,entsoe.eu,false,""
2021-01-01T16:00:00.000000,Germany,Germany,DE,453.48,530.19,46.73,27.22,entsoe.eu,false,""
2021-01-01T17:00:00.000000,Germany,Germany,DE,450.59,526.35,47.07,28.28,entsoe.eu,false,""
2021-01-01T18:00:00.000000,Germany,Germany,DE,449.19,524.64,47.39,28.88,entsoe.eu,false,""
2021-01-01T19:00:00.000000,Germany,Germany,DE,448.04,526.17,47.4,28.7,entsoe.eu,false,""
2021-01-01T20:00:00.000000,Germany,Germany,DE,440.75,519.06,48.01,29.13,entsoe.eu,false,""
2021-01-01T21:00:00.000000,Germany,Germany,DE,432.57,510.09,49.1,30.26,entsoe.eu,false,""
2021-01-01T22:00:00.000000,Germany,Germany,DE,431.89,509.52,49.81,30.18,entsoe.eu,false,""
2021-01-01T23:00:00.000000,Germany,Germany,DE,438.01,514.21,50.42,29.96,entsoe.eu,false,""
2021-01-02T00:00:00.000000,Germany,Germany,DE,438.15,513.88,50.78,29.88,entsoe.eu,false,""
2021-01-02T01:00:00.000000,Germany,Germany,DE,434.04,509.88,51.35,30.12,entsoe.eu,false,""
2021-01-02T02:00:00.000000,Germany,Germany,DE,433.77,509.86,51.4,29.97,entsoe.eu,false,""
2021-01-02T03:00:00.000000,Germany,Germany,DE,441.22,517.66,50.67,29.26,entsoe.eu,false,""
2021-01-02T04:00:00.000000,Germany,Germany,DE,452.68,529.61,49.48,28.15,entsoe.eu,false,""
2021-01-02T05:00:00.000000,Germany,Germany,DE,463.49,540.88,48.28,27.33,entsoe.eu,false,""
2021-01-02T06:00:00.000000,Germany,Germany,DE,476.83,554.78,46.61,26.15,entsoe.eu,false,""
2021-01-02T07:00:00.000000,Germany,Germany,DE,488.11,567.85,44.47,24.74,entsoe.eu,false,""
2021-01-02T08:00:00.000000,Germany,Germany,DE,487.69,567.02,43.84,24.81,entsoe.eu,false,""
2021-01-02T09:00:00.000000,Germany,Germany,DE,486.35,564.94,43.97,25.66,entsoe.eu,false,""
2021-01-02T10:00:00.000000,Germany,Germany,DE,483.42,561.93,44.33,26.47,entsoe.eu,false,""
2021-01-02T11:00:00.000000,Germany,Germany,DE,480.3,559.2,44.67,26.65,entsoe.eu,false,""
2021-01-02T12:00:00.000000,Germany,Germany,DE,489.13,569.26,43.54,25.36,entsoe.eu,false,""
2021-01-02T13:00:00.000000,Germany,Germany,DE,499.42,579.88,42.41,23.91,entsoe.eu,false,""
2021-01-02T14:00:00.000000,Germany,Germany,DE,509.29,591.64,41.13,22.25,entsoe.eu,false,""
2021-01-02T15:00:00.000000,Germany,Germany,DE,510.34,591.15,41.01,22.11,entsoe.eu,false,""
2021-01-02T16:00:00.000000,Germany,Germany,DE,500.27,575.87,42.62,24.59,entsoe.eu,false,""
2021-01-02T17:00:00.000000,Germany,Germany,DE,488.83,563.23,43.95,26.19,entsoe.eu,false,""
2021-01-02T18:00:00.000000,Germany,Germany,DE,483.28,558.36,44.48,26.85,entsoe.eu,false,""
2021-01-02T19:00:00.000000,Germany,Germany,DE,480.9,557.01,44.95,27.23,entsoe.eu,false,""
2021-01-02T20:00:00.000000,Germany,Germany,DE,474.0,551.07,45.65,27.82,entsoe.eu,false,""
2021-01-02T21:00:00.000000,Germany,Germany,DE,459.08,535.02,47.55,29.59,entsoe.eu,false,""
2021-01-02T22:00:00.000000,Germany,Germany,DE,435.68,508.6,50.92,32.63,entsoe.eu,false,""
2021-01-02T23:00:00.000000,Germany,Germany,DE,408.15,478.11,54.82,36.08,entsoe.eu,false,""
2021-01-03T00:00:00.000000,Germany,Germany,DE,389.69,458.51,57.08,38.61,entsoe.eu,false,""
2021-01-03T01:00:00.000000,Germany,Germany,DE,365.45,432.92,59.5,41.46,entsoe.eu,false,""
2021-01-03T02:00:00.000000,Germany,Germany,DE,344.94,410.59,61.51,43.39,entsoe.eu,false,""
2021-01-03T03:00:00.000000,Germany,Germany,DE,321.63,385.89,63.69,45.69,entsoe.eu,false,""
2021-01-03T04:00:00.000000,Germany,Germany,DE,304.63,366.98,65.41,47.97,entsoe.eu,false,""
2021-01-03T05:00:00.000000,Germany,Germany,DE,297.48,358.34,66.25,49.39,entsoe.eu,false,""
2021-01-03T06:00:00.000000,Germany,Germany,DE,300.43,361.15,66.06,49.74,entsoe.eu,false,""
2021-01-03T07:00:00.000000,Germany,Germany,DE,315.65,376.69,64.78,49.37,entsoe.eu,false,""
2021-01-03T08:00:00.000000,Germany,Germany,DE,324.61,385.24,63.98,49.14,entsoe.eu,false,""
2021-01-03T09:00:00.000000,Germany,Germany,DE,324.03,384.56,64.17,50.0,entsoe.eu,false,""
2021-01-03T10:00:00.000000,Germany,Germany,DE,328.18,388.05,63.89,50.19,entsoe.eu,false,""
2021-01-03T11:00:00.000000,Germany,Germany,DE,329.31,388.49,63.62,49.94,entsoe.eu,false,""
2021-01-03T12:00:00.000000,Germany,Germany,DE,330.63,393.06,62.45,49.0,entsoe.eu,false,""
2021-01-03T13:00:00.000000,Germany,Germany,DE,324.58,385.99,63.11,49.65,entsoe.eu,false,""
2021-01-03T14:00:00.000000,Germany,Germany,DE,331.89,394.51,62.31,48.56,entsoe.eu,false,""
2021-01-03T15:00:00.000000,Germany,Germany,DE,331.88,393.12,62.24,48.8,entsoe.eu,false,""
2021-01-03T16:00:00.000000,Germany,Germany,DE,341.71,402.27,61.33,47.9,entsoe.eu,false,""
2021-01-03T17:00:00.000000,Germany,Germany,DE,344.28,405.18,61.01,47.6,entsoe.eu,false,""
2021-01-03T18:00:00.000000,Germany,Germany,DE,348.53,411.01,60.54,47.1,entsoe.eu,false,""
2021-01-03T19:00:00.000000,Germany,Germany,DE,342.31,405.89,60.75,47.09,entsoe.eu,false,""
2021-01-03T20:00:00.000000,Germany,Germany,DE,344.52,409.18,60.79,46.72,entsoe.eu,false,""
2021-01-03T21:00:00.000000,Germany,Germany,DE,346.18,410.98,60.39,45.67,entsoe.eu,false,""
2021-01-03T22:00:00.000000,Germany,Germany,DE,343.19,408.08,60.75,45.81,entsoe.eu,false,""
2021-01-03T23:00:00.000000,Germany,Germany,DE,344.92,410.42,60.55,45.41,entsoe.eu,false,""
2021-01-04T00:00:00.000000,Germany,Germany,DE,359.84,426.29,59.19,44.52,entsoe.eu,false,""
2021-01-04T01:00:00.000000,Germany,Germany,DE,369.28,436.32,58.32,43.89,entsoe.eu,false,""
2021-01-04T02:00:00.000000,Germany,Germany,DE,372.47,439.96,57.79,43.34,entsoe.eu,false,""
2021-01-04T03:00:00.000000,Germany,Germany,DE,375.03,442.96,57.39,42.91,entsoe.eu,false,""
2021-01-04T04:00:00.000000,Germany,Germany,DE,380.37,449.21,56.1,41.63,entsoe.eu,false,""
2021-01-04T05:00:00.000000,Germany,Germany,DE,417.38,487.87,51.91,38.87,entsoe.eu,false,""
2021-01-04T06:00:00.000000,Germany,Germany,DE,437.75,509.94,48.97,36.78,entsoe.eu,false,""
2021-01-04T07:00:00.000000,Germany,Germany,DE,437.43,508.88,48.83,36.96,entsoe.eu,false,""
2021-01-04T08:00:00.000000,Germany,Germany,DE,442.77,515.08,48.1,36.47,entsoe.eu,false,""
2021-01-04T09:00:00.000000,Germany,Germany,DE,440.98,511.82,48.31,36.9,entsoe.eu,false,""
2021-01-04T10:00:00.000000,Germany,Germany,DE,444.2,516.08,47.94,36.73,entsoe.eu,false,""
2021-01-04T11:00:00.000000,Germany,Germany,DE,433.81,503.46,48.95,37.62,entsoe.eu,false,""
2021-01-04T12:00:00.000000,Germany,Germany,DE,442.37,514.2,48.03,36.75,entsoe.eu,false,""
2021-01-04T13:00:00.000000,Germany,Germany,DE,441.76,514.05,47.74,36.51,entsoe.eu,false,""
2021-01-04T14:00:00.000000,Germany,Germany,DE,447.41,520.18,47.03,35.56,entsoe.eu,false,""
2021-01-04T15:00:00.000000,Germany,Germany,DE,451.55,524.28,46.76,35.41,entsoe.eu,false,""
2021-01-04T16:00:00.000000,Germany,Germany,DE,457.23,528.82,46.7,35.43,entsoe.eu,false,""
2021-01-04T17:00:00.000000,Germany,Germany,DE,456.86,528.15,46.85,35.54,entsoe.eu,false,""
2021-01-04T18:00:00.000000,Germany,Germany,DE,459.9,532.83,46.45,35.19,entsoe.eu,false,""
2021-01-04T19:00:00.000000,Germany,Germany,DE,462.47,535.36,46.3,34.94,entsoe.eu,false,""
2021-01-04T20:00:00.000000,Germany,Germany,DE,463.58,536.8,46.45,34.75,entsoe.eu,false,""
2021-01-04T21:00:00.000000,Germany,Germany,DE,463.04,535.85,46.79,34.74,entsoe.eu,false,""
2021-01-04T22:00:00.000000,Germany,Germany,DE,460.63,532.89,47.5,35.15,entsoe.eu,false,""
2021-01-04T23:00:00.000000,Germany,Germany,DE,441.95,512.51,50.4,37.23,entsoe.eu,false,""
2021-01-05T00:00:00.000000,Germany,Germany,DE,435.41,505.88,50.86,37.46,entsoe.eu,false,""
2021-01-05T01:00:00.000000,Germany,Germany,DE,436.13,506.6,50.99,37.34,entsoe.eu,false,""
2021-01-05T02:00:00.000000,Germany,Germany,DE,437.13,507.59,50.91,37.29,entsoe.eu,false,""
2021-01-05T03:00:00.000000,Germany,Germany,DE,439.99,510.62,50.58,36.97,entsoe.eu,false,""
2021-01-05T04:00:00.000000,Germany,Germany,DE,452.53,524.45,48.85,35.66,entsoe.eu,false,""
2021-01-05T05:00:00.000000,Germany,Germany,DE,465.36,538.43,46.85,34.53,entsoe.eu,false,""
2021-01-05T06:00:00.000000,Germany,Germany,DE,475.61,549.3,45.14,32.98,entsoe.eu,false,""
2021-01-05T07:00:00.000000,Germany,Germany,DE,477.84,550.37,44.78,32.64,entsoe.eu,false,""
2021-01-05T08:00:00.000000,Germany,Germany,DE,479.05,551.23,44.81,32.72,entsoe.eu,false,""
2021-01-05T09:00:00.000000,Germany,Germany,DE,470.33,541.15,45.77,33.82,entsoe.eu,false,""
2021-01-05T10:00:00.000000,Germany,Germany,DE,470.3,541.17,45.8,33.93,entsoe.eu,false,""
2021-01-05T11:00:00.000000,Germany,Germany,DE,467.99,538.55,46.04,34.28,entsoe.eu,false,""
2021-01-05T12:00:00.000000,Germany,Germany,DE,471.75,543.83,45.53,33.88,entsoe.eu,false,""
